AllResult;SumOfWinNum
0,0,9,3,0;118399.4
0,0,9,3,1;93378.66
0,0,9,3,2;93378.66
0,0,9,3,3;94282.135
0,0,9,3,4;93378.66
0,0,9,3,5;93378.66
0,0,9,3,6;93378.66
0,0,9,3,7;93378.66
0,0,9,3,8;94311.45
0,0,9,3,9;94957.635
0,0,9,4,0;118399.4
0,0,9,4,1;93378.66
0,0,9,4,2;93378.66
0,0,9,4,3;93378.66
0,0,9,4,4;94282.135
0,0,9,4,5;93378.66
0,0,9,4,6;93378.66
0,0,9,4,7;93378.66
0,0,9,4,8;94311.45
0,0,9,4,9;94957.635
0,0,9,5,0;121615.85
0,0,9,5,1;96981.11
0,0,9,5,2;96595.11
0,0,9,5,3;96595.11
0,0,9,5,4;96595.11
0,0,9,5,5;97498.585
0,0,9,5,6;96595.11
0,0,9,5,7;96595.11
0,0,9,5,8;97913.9
0,0,9,5,9;98174.085
0,0,9,6,0;118399.4
0,0,9,6,1;93378.66
0,0,9,6,2;93378.66
0,0,9,6,3;93378.66
0,0,9,6,4;93378.66
0,0,9,6,5;93378.66
0,0,9,6,6;94282.135
0,0,9,6,7;93378.66
0,0,9,6,8;94697.45
0,0,9,6,9;95343.635
0,0,9,7,0;118399.4
0,0,9,7,1;93378.66
0,0,9,7,2;93378.66
0,0,9,7,3;93378.66
0,0,9,7,4;93378.66
0,0,9,7,5;93378.66
0,0,9,7,6;93378.66
0,0,9,7,7;94282.135
0,0,9,7,8;94311.45
0,0,9,7,9;94957.635
0,0,9,8,0;119332.19
0,0,9,8,1;95083.45
0,0,9,8,2;94311.45
0,0,9,8,3;94311.45
0,0,9,8,4;94311.45
0,0,9,8,5;94697.45
0,0,9,8,6;94697.45
0,0,9,8,7;94311.45
0,0,9,8,8;94925.425
0,0,9,8,9;95890.425
0,0,9,9,0;125212.06
0,0,9,9,1;95751.25
0,0,9,9,2;95751.25
0,0,9,9,3;95751.25
0,0,9,9,4;95751.25
0,0,9,9,5;95751.25
0,0,9,9,6;96137.25
0,0,9,9,7;95751.25
0,0,9,9,8;96684.04
0,0,9,9,9;129554.845
0,1,0,0,0;219826.73
0,1,0,0,1;126563.06
0,1,0,0,2;120308.32
0,1,0,0,3;120308.32
0,1,0,0,4;120308.32
0,1,0,0,5;120308.32
0,1,0,0,6;120308.32
0,1,0,0,7;120308.32
0,1,0,0,8;121241.11
0,1,0,0,9;120308.32
0,1,0,1,0;126563.06
0,1,0,1,1;132320.915
0,1,0,1,2;97723.945
0,1,0,1,3;97723.945
0,1,0,1,4;97337.945
0,1,0,1,5;97723.945
0,1,0,1,6;97337.945
0,1,0,1,7;97337.945
0,1,0,1,8;98656.735
0,1,0,1,9;97337.945
0,1,0,2,0;119514.705
0,1,0,2,1;96930.33
0,1,0,2,2;95633.135
0,1,0,2,3;94729.66
0,1,0,2,4;94729.66
0,1,0,2,5;94729.66
0,1,0,2,6;94729.66
0,1,0,2,7;94729.66
0,1,0,2,8;95662.45
0,1,0,2,9;94729.66
0,1,0,3,0;119514.705
0,1,0,3,1;96544.33
0,1,0,3,2;94729.66
0,1,0,3,3;95633.135
0,1,0,3,4;94729.66
0,1,0,3,5;94729.66
0,1,0,3,6;94729.66
0,1,0,3,7;94729.66
0,1,0,3,8;95662.45
0,1,0,3,9;94729.66
0,1,0,4,0;119514.705
0,1,0,4,1;96544.33
0,1,0,4,2;94729.66
0,1,0,4,3;94729.66
0,1,0,4,4;95633.135
0,1,0,4,5;94729.66
0,1,0,4,6;94729.66
0,1,0,4,7;94729.66
0,1,0,4,8;95662.45
0,1,0,4,9;94729.66
0,1,0,5,0;122731.155
0,1,0,5,1;100146.78
0,1,0,5,2;97946.11
0,1,0,5,3;97946.11
0,1,0,5,4;97946.11
0,1,0,5,5;98849.585
0,1,0,5,6;97946.11
0,1,0,5,7;97946.11
0,1,0,5,8;99264.9
0,1,0,5,9;97946.11
0,1,0,6,0;119514.705
0,1,0,6,1;96544.33
0,1,0,6,2;94729.66
0,1,0,6,3;94729.66
0,1,0,6,4;94729.66
0,1,0,6,5;94729.66
0,1,0,6,6;95633.135
0,1,0,6,7;94729.66
0,1,0,6,8;96048.45
0,1,0,6,9;95115.66
0,1,0,7,0;119514.705
0,1,0,7,1;96544.33
0,1,0,7,2;94729.66
0,1,0,7,3;94729.66
0,1,0,7,4;94729.66
0,1,0,7,5;94729.66
0,1,0,7,6;94729.66
0,1,0,7,7;95633.135
0,1,0,7,8;95662.45
0,1,0,7,9;94729.66
0,1,0,8,0;120447.495
0,1,0,8,1;98249.12
0,1,0,8,2;95662.45
0,1,0,8,3;95662.45
0,1,0,8,4;95662.45
0,1,0,8,5;96048.45
0,1,0,8,6;96048.45
0,1,0,8,7;95662.45
0,1,0,8,8;96276.425
0,1,0,8,9;95662.45
0,1,0,9,0;119514.705
0,1,0,9,1;96544.33
0,1,0,9,2;94729.66
0,1,0,9,3;94729.66
0,1,0,9,4;94729.66
0,1,0,9,5;94729.66
0,1,0,9,6;95115.66
0,1,0,9,7;94729.66
0,1,0,9,8;95662.45
0,1,0,9,9;95633.135
0,1,1,0,0;125887.56
0,1,1,0,1;132996.415
0,1,1,0,2;97337.945
0,1,1,0,3;97337.945
0,1,1,0,4;97337.945
0,1,1,0,5;97337.945
0,1,1,0,6;97337.945
0,1,1,0,7;97337.945
0,1,1,0,8;98270.735
0,1,1,0,9;97337.945
0,1,1,1,0;131931.63
0,1,1,1,1;210362.08
0,1,1,1,2;122790.15
0,1,1,1,3;122790.15
0,1,1,1,4;122404.15
0,1,1,1,5;122790.15
0,1,1,1,6;122404.15
0,1,1,1,7;122404.15
0,1,1,1,8;123722.94
0,1,1,1,9;122404.15
0,1,1,2,0;97337.945
0,1,1,2,1;123854.935
0,1,1,2,2;93098.21
0,1,1,2,3;97859.705
0,1,1,2,4;97859.705
0,1,1,2,5;97859.705
0,1,1,2,6;97859.705
0,1,1,2,7;97859.705
0,1,1,2,8;98792.495
0,1,1,2,9;97859.705
0,1,1,3,0;97337.945
0,1,1,3,1;123468.935
0,1,1,3,2;97859.705
0,1,1,3,3;93098.21
0,1,1,3,4;97859.705
0,1,1,3,5;97859.705
0,1,1,3,6;97859.705
0,1,1,3,7;97859.705
0,1,1,3,8;98792.495
0,1,1,3,9;97859.705
0,1,1,4,0;97337.945
0,1,1,4,1;123468.935
0,1,1,4,2;97859.705
0,1,1,4,3;97859.705
0,1,1,4,4;93098.21
0,1,1,4,5;97859.705
0,1,1,4,6;97859.705
0,1,1,4,7;97859.705
0,1,1,4,8;98792.495
0,1,1,4,9;97859.705
0,1,1,5,0;108917.425
0,1,1,5,1;135434.415
0,1,1,5,2;109439.185
0,1,1,5,3;109439.185
0,1,1,5,4;109439.185
0,1,1,5,5;104677.69
0,1,1,5,6;109439.185
0,1,1,5,7;109439.185
0,1,1,5,8;154182.78
0,1,1,5,9;109439.185
0,1,1,6,0;97337.945
0,1,1,6,1;123468.935
0,1,1,6,2;97859.705
0,1,1,6,3;97859.705
0,1,1,6,4;97859.705
0,1,1,6,5;97859.705
0,1,1,6,6;93098.21
0,1,1,6,7;97859.705
0,1,1,6,8;99178.495
0,1,1,6,9;98245.705
0,1,1,7,0;97337.945
0,1,1,7,1;123468.935
0,1,1,7,2;97859.705
0,1,1,7,3;97859.705
0,1,1,7,4;97859.705
0,1,1,7,5;97859.705
0,1,1,7,6;97859.705
0,1,1,7,7;93098.21
0,1,1,7,8;98792.495
0,1,1,7,9;97859.705
0,1,1,8,0;98270.735
0,1,1,8,1;125173.725
0,1,1,8,2;98792.495
0,1,1,8,3;98792.495
0,1,1,8,4;98792.495
0,1,1,8,5;102073.3
0,1,1,8,6;99178.495
0,1,1,8,7;98792.495
0,1,1,8,8;93741.5
0,1,1,8,9;98792.495
0,1,1,9,0;97337.945
0,1,1,9,1;123468.935
0,1,1,9,2;97859.705
0,1,1,9,3;97859.705
0,1,1,9,4;97859.705
0,1,1,9,5;97859.705
0,1,1,9,6;98245.705
0,1,1,9,7;97859.705
0,1,1,9,8;98792.495
0,1,1,9,9;93098.21
0,1,2,0,0;115464.215
0,1,2,0,1;93169.34
0,1,2,0,2;92933.645
0,1,2,0,3;91354.67
0,1,2,0,4;91354.67
0,1,2,0,5;91354.67
0,1,2,0,6;91354.67
0,1,2,0,7;91354.67
0,1,2,0,8;91965.815
0,1,2,0,9;91354.67
0,1,2,1,0;93962.955
0,1,2,1,1;119418.445
0,1,2,1,2;90784.72
0,1,2,1,3;94870.715
0,1,2,1,4;94484.715
0,1,2,1,5;94870.715
0,1,2,1,6;94484.715
0,1,2,1,7;94484.715
0,1,2,1,8;95481.86
0,1,2,1,9;94484.715
0,1,2,2,0;93727.26
0,1,2,2,1;90784.72
0,1,2,2,2;119289.955
0,1,2,2,3;94249.02
0,1,2,2,4;94249.02
0,1,2,2,5;94249.02
0,1,2,2,6;94249.02
0,1,2,2,7;94249.02
0,1,2,2,8;94860.165
0,1,2,2,9;94249.02
0,1,2,3,0;91354.67
0,1,2,3,1;93691.1
0,1,2,3,2;93455.405
0,1,2,3,3;92779.905
0,1,2,3,4;87503.09
0,1,2,3,5;87503.09
0,1,2,3,6;87503.09
0,1,2,3,7;87503.09
0,1,2,3,8;88114.235
0,1,2,3,9;87503.09
0,1,2,4,0;91354.67
0,1,2,4,1;93691.1
0,1,2,4,2;93455.405
0,1,2,4,3;87503.09
0,1,2,4,4;92779.905
0,1,2,4,5;87503.09
0,1,2,4,6;87503.09
0,1,2,4,7;87503.09
0,1,2,4,8;88114.235
0,1,2,4,9;87503.09
0,1,2,5,0;94571.12
0,1,2,5,1;97293.55
0,1,2,5,2;96671.855
0,1,2,5,3;90719.54
0,1,2,5,4;90719.54
0,1,2,5,5;95996.355
0,1,2,5,6;90719.54
0,1,2,5,7;90719.54
0,1,2,5,8;91716.685
0,1,2,5,9;90719.54
0,1,2,6,0;91354.67
0,1,2,6,1;93691.1
0,1,2,6,2;93455.405
0,1,2,6,3;87503.09
0,1,2,6,4;87503.09
0,1,2,6,5;87503.09
0,1,2,6,6;92779.905
0,1,2,6,7;87503.09
0,1,2,6,8;88500.235
0,1,2,6,9;87889.09
0,1,2,7,0;91354.67
0,1,2,7,1;93691.1
0,1,2,7,2;93455.405
0,1,2,7,3;87503.09
0,1,2,7,4;87503.09
0,1,2,7,5;87503.09
0,1,2,7,6;87503.09
0,1,2,7,7;92779.905
0,1,2,7,8;88114.235
0,1,2,7,9;87503.09
0,1,2,8,0;91965.815
0,1,2,8,1;95074.245
0,1,2,8,2;94066.55
0,1,2,8,3;88114.235
0,1,2,8,4;88114.235
0,1,2,8,5;88500.235
0,1,2,8,6;88500.235
0,1,2,8,7;88114.235
0,1,2,8,8;93101.55
0,1,2,8,9;88114.235
0,1,2,9,0;91354.67
0,1,2,9,1;93691.1
0,1,2,9,2;93455.405
0,1,2,9,3;87503.09
0,1,2,9,4;87503.09
0,1,2,9,5;87503.09
0,1,2,9,6;87889.09
0,1,2,9,7;87503.09
0,1,2,9,8;88114.235
0,1,2,9,9;92779.905
0,1,3,0,0;115464.215
0,1,3,0,1;93169.34
0,1,3,0,2;91354.67
0,1,3,0,3;92933.645
0,1,3,0,4;91354.67
0,1,3,0,5;91354.67
0,1,3,0,6;91354.67
0,1,3,0,7;91354.67
0,1,3,0,8;91965.815
0,1,3,0,9;91354.67
0,1,3,1,0;93962.955
0,1,3,1,1;119418.445
0,1,3,1,2;94870.715
0,1,3,1,3;90784.72
0,1,3,1,4;94484.715
0,1,3,1,5;94870.715
0,1,3,1,6;94484.715
0,1,3,1,7;94484.715
0,1,3,1,8;95481.86
0,1,3,1,9;94484.715
0,1,3,2,0;91354.67
0,1,3,2,1;94077.1
0,1,3,2,2;92779.905
0,1,3,2,3;93455.405
0,1,3,2,4;87503.09
0,1,3,2,5;87503.09
0,1,3,2,6;87503.09
0,1,3,2,7;87503.09
0,1,3,2,8;88114.235
0,1,3,2,9;87503.09
0,1,3,3,0;93727.26
0,1,3,3,1;90398.72
0,1,3,3,2;94249.02
0,1,3,3,3;119289.955
0,1,3,3,4;94249.02
0,1,3,3,5;94249.02
0,1,3,3,6;94249.02
0,1,3,3,7;94249.02
0,1,3,3,8;94860.165
0,1,3,3,9;94249.02
0,1,3,4,0;91354.67
0,1,3,4,1;93691.1
0,1,3,4,2;87503.09
0,1,3,4,3;93455.405
0,1,3,4,4;92779.905
0,1,3,4,5;87503.09
0,1,3,4,6;87503.09
0,1,3,4,7;87503.09
0,1,3,4,8;88114.235
0,1,3,4,9;87503.09
0,1,3,5,0;92962.895
0,1,3,5,1;95685.325
0,1,3,5,2;89111.315
0,1,3,5,3;95063.63
0,1,3,5,4;89111.315
0,1,3,5,5;94388.13
0,1,3,5,6;89111.315
0,1,3,5,7;89111.315
0,1,3,5,8;90108.46
0,1,3,5,9;89111.315
0,1,3,6,0;91354.67
0,1,3,6,1;93691.1
0,1,3,6,2;87503.09
0,1,3,6,3;93455.405
0,1,3,6,4;87503.09
0,1,3,6,5;87503.09
0,1,3,6,6;92779.905
0,1,3,6,7;87503.09
0,1,3,6,8;88500.235
0,1,3,6,9;87889.09
0,1,3,7,0;91354.67
0,1,3,7,1;93691.1
0,1,3,7,2;87503.09
0,1,3,7,3;93455.405
0,1,3,7,4;87503.09
0,1,3,7,5;87503.09
0,1,3,7,6;87503.09
0,1,3,7,7;92779.905
0,1,3,7,8;88114.235
0,1,3,7,9;87503.09
0,1,3,8,0;91965.815
0,1,3,8,1;95074.245
0,1,3,8,2;88114.235
0,1,3,8,3;94066.55
0,1,3,8,4;88114.235
0,1,3,8,5;88500.235
0,1,3,8,6;88500.235
0,1,3,8,7;88114.235
0,1,3,8,8;93101.55
0,1,3,8,9;88114.235
0,1,3,9,0;91354.67
0,1,3,9,1;93691.1
0,1,3,9,2;87503.09
0,1,3,9,3;93455.405
0,1,3,9,4;87503.09
0,1,3,9,5;87503.09
0,1,3,9,6;87889.09
0,1,3,9,7;87503.09
0,1,3,9,8;88114.235
0,1,3,9,9;92779.905
0,1,4,0,0;115464.215
0,1,4,0,1;93169.34
0,1,4,0,2;91354.67
0,1,4,0,3;91354.67
0,1,4,0,4;92933.645
0,1,4,0,5;91354.67
0,1,4,0,6;91354.67
0,1,4,0,7;91354.67
0,1,4,0,8;91965.815
0,1,4,0,9;91354.67
0,1,4,1,0;93962.955
0,1,4,1,1;119418.445
0,1,4,1,2;94870.715
0,1,4,1,3;94870.715
0,1,4,1,4;90398.72
0,1,4,1,5;94870.715
0,1,4,1,6;94484.715
0,1,4,1,7;94484.715
0,1,4,1,8;95481.86
0,1,4,1,9;94484.715
0,1,4,2,0;91354.67
0,1,4,2,1;94077.1
0,1,4,2,2;92779.905
0,1,4,2,3;87503.09
0,1,4,2,4;93455.405
0,1,4,2,5;87503.09
0,1,4,2,6;87503.09
0,1,4,2,7;87503.09
0,1,4,2,8;88114.235
0,1,4,2,9;87503.09
0,1,4,3,0;91354.67
0,1,4,3,1;93691.1
0,1,4,3,2;87503.09
0,1,4,3,3;92779.905
0,1,4,3,4;93455.405
0,1,4,3,5;87503.09
0,1,4,3,6;87503.09
0,1,4,3,7;87503.09
0,1,4,3,8;88114.235
0,1,4,3,9;87503.09
0,1,4,4,0;93727.26
0,1,4,4,1;90398.72
0,1,4,4,2;94249.02
0,1,4,4,3;94249.02
0,1,4,4,4;119289.955
0,1,4,4,5;94249.02
0,1,4,4,6;94249.02
0,1,4,4,7;94249.02
0,1,4,4,8;94860.165
0,1,4,4,9;94249.02
0,1,4,5,0;92962.895
0,1,4,5,1;95685.325
0,1,4,5,2;89111.315
0,1,4,5,3;89111.315
0,1,4,5,4;95063.63
0,1,4,5,5;94388.13
0,1,4,5,6;89111.315
0,1,4,5,7;89111.315
0,1,4,5,8;90108.46
0,1,4,5,9;89111.315
0,1,4,6,0;91354.67
0,1,4,6,1;93691.1
0,1,4,6,2;87503.09
0,1,4,6,3;87503.09
0,1,4,6,4;93455.405
0,1,4,6,5;87503.09
0,1,4,6,6;92779.905
0,1,4,6,7;87503.09
0,1,4,6,8;88500.235
0,1,4,6,9;87889.09
0,1,4,7,0;91354.67
0,1,4,7,1;93691.1
0,1,4,7,2;87503.09
0,1,4,7,3;87503.09
0,1,4,7,4;93455.405
0,1,4,7,5;87503.09
0,1,4,7,6;87503.09
0,1,4,7,7;92779.905
0,1,4,7,8;88114.235
0,1,4,7,9;87503.09
0,1,4,8,0;91965.815
0,1,4,8,1;95074.245
0,1,4,8,2;88114.235
0,1,4,8,3;88114.235
0,1,4,8,4;94066.55
0,1,4,8,5;88500.235
0,1,4,8,6;88500.235
0,1,4,8,7;88114.235
0,1,4,8,8;93101.55
0,1,4,8,9;88114.235
0,1,4,9,0;91354.67
0,1,4,9,1;93691.1
0,1,4,9,2;87503.09
0,1,4,9,3;87503.09
0,1,4,9,4;93455.405
0,1,4,9,5;87503.09
0,1,4,9,6;87889.09
0,1,4,9,7;87889.09
0,1,4,9,8;88114.235
0,1,4,9,9;92779.905
0,1,5,0,0;118037.375
0,1,5,0,1;95742.5
0,1,5,0,2;93927.83
0,1,5,0,3;93927.83
0,1,5,0,4;93927.83
0,1,5,0,5;95506.805
0,1,5,0,6;93927.83
0,1,5,0,7;93927.83
0,1,5,0,8;94538.975
0,1,5,0,9;93927.83
0,1,5,1,0;99109.275
0,1,5,1,1;124564.765
0,1,5,1,2;100017.035
0,1,5,1,3;100017.035
0,1,5,1,4;99631.035
0,1,5,1,5;95931.04
0,1,5,1,6;99631.035
0,1,5,1,7;99631.035
0,1,5,1,8;102558.05
0,1,5,1,9;99631.035
0,1,5,2,0;95536.055
0,1,5,2,1;98258.485
0,1,5,2,2;96961.29
0,1,5,2,3;91684.475
0,1,5,2,4;91684.475
0,1,5,2,5;97636.79
0,1,5,2,6;91684.475
0,1,5,2,7;91684.475
0,1,5,2,8;92295.62
0,1,5,2,9;91684.475
0,1,5,3,0;92962.895
0,1,5,3,1;95299.325
0,1,5,3,2;89111.315
0,1,5,3,3;94388.13
0,1,5,3,4;89111.315
0,1,5,3,5;95063.63
0,1,5,3,6;95063.63
0,1,5,3,7;89111.315
0,1,5,3,8;89722.46
0,1,5,3,9;89111.315
0,1,5,4,0;93927.83
0,1,5,4,1;96264.26
0,1,5,4,2;90076.25
0,1,5,4,3;90076.25
0,1,5,4,4;95353.065
0,1,5,4,5;96028.565
0,1,5,4,6;90076.25
0,1,5,4,7;90076.25
0,1,5,4,8;90687.395
0,1,5,4,9;90076.25
0,1,5,5,0;98873.58
0,1,5,5,1;95931.04
0,1,5,5,2;99395.34
0,1,5,5,3;99395.34
0,1,5,5,4;99395.34
0,1,5,5,5;124436.275
0,1,5,5,6;99395.34
0,1,5,5,7;99395.34
0,1,5,5,8;101679.065
0,1,5,5,9;99395.34
0,1,5,6,0;93927.83
0,1,5,6,1;96264.26
0,1,5,6,2;90076.25
0,1,5,6,3;90076.25
0,1,5,6,4;90076.25
0,1,5,6,5;96028.565
0,1,5,6,6;95353.065
0,1,5,6,7;90076.25
0,1,5,6,8;91073.395
0,1,5,6,9;90462.25
0,1,5,7,0;93927.83
0,1,5,7,1;96264.26
0,1,5,7,2;90076.25
0,1,5,7,3;90076.25
0,1,5,7,4;90076.25
0,1,5,7,5;96028.565
0,1,5,7,6;90076.25
0,1,5,7,7;95353.065
0,1,5,7,8;90687.395
0,1,5,7,9;90076.25
0,1,5,8,0;94538.975
0,1,5,8,1;99577.275
0,1,5,8,2;90687.395
0,1,5,8,3;90687.395
0,1,5,8,4;90687.395
0,1,5,8,5;98312.29
0,1,5,8,6;91073.395
0,1,5,8,7;90687.395
0,1,5,8,8;95674.71
0,1,5,8,9;90687.395
0,1,5,9,0;93927.83
0,1,5,9,1;96264.26
0,1,5,9,2;90076.25
0,1,5,9,3;90076.25
0,1,5,9,4;90076.25
0,1,5,9,5;96028.565
0,1,5,9,6;90462.25
0,1,5,9,7;90076.25
0,1,5,9,8;90687.395
0,1,5,9,9;95353.065
0,1,6,0,0;115464.215
0,1,6,0,1;93169.34
0,1,6,0,2;91354.67
0,1,6,0,3;91354.67
0,1,6,0,4;91354.67
0,1,6,0,5;91354.67
0,1,6,0,6;92933.645
0,1,6,0,7;91354.67
0,1,6,0,8;91965.815
0,1,6,0,9;91354.67
0,1,6,1,0;93962.955
0,1,6,1,1;119418.445
0,1,6,1,2;94870.715
0,1,6,1,3;94870.715
0,1,6,1,4;94484.715
0,1,6,1,5;94870.715
0,1,6,1,6;90398.72
0,1,6,1,7;94484.715
0,1,6,1,8;95481.86
0,1,6,1,9;94484.715
0,1,6,2,0;91354.67
0,1,6,2,1;94077.1
0,1,6,2,2;92779.905
0,1,6,2,3;87503.09
0,1,6,2,4;87503.09
0,1,6,2,5;87503.09
0,1,6,2,6;93455.405
0,1,6,2,7;87503.09
0,1,6,2,8;88114.235
0,1,6,2,9;87503.09
0,1,6,3,0;91354.67
0,1,6,3,1;93691.1
0,1,6,3,2;87503.09
0,1,6,3,3;92779.905
0,1,6,3,4;87503.09
0,1,6,3,5;87503.09
0,1,6,3,6;93455.405
0,1,6,3,7;87503.09
0,1,6,3,8;88114.235
0,1,6,3,9;87503.09
0,1,6,4,0;91354.67
0,1,6,4,1;93691.1
0,1,6,4,2;87503.09
0,1,6,4,3;87503.09
0,1,6,4,4;92779.905
0,1,6,4,5;87503.09
0,1,6,4,6;93455.405
0,1,6,4,7;87503.09
0,1,6,4,8;88114.235
0,1,6,4,9;87503.09
0,1,6,5,0;92962.895
0,1,6,5,1;95685.325
0,1,6,5,2;89111.315
0,1,6,5,3;89111.315
0,1,6,5,4;89111.315
0,1,6,5,5;94388.13
0,1,6,5,6;95063.63
0,1,6,5,7;89111.315
0,1,6,5,8;90108.46
0,1,6,5,9;89111.315
0,1,6,6,0;93727.26
0,1,6,6,1;90398.72
0,1,6,6,2;94249.02
0,1,6,6,3;94249.02
0,1,6,6,4;94249.02
0,1,6,6,5;94249.02
0,1,6,6,6;119289.955
0,1,6,6,7;94249.02
0,1,6,6,8;95246.165
0,1,6,6,9;94635.02
0,1,6,7,0;91354.67
0,1,6,7,1;93691.1
0,1,6,7,2;87503.09
0,1,6,7,3;87503.09
0,1,6,7,4;87503.09
0,1,6,7,5;87503.09
0,1,6,7,6;93455.405
0,1,6,7,7;92779.905
0,1,6,7,8;88114.235
0,1,6,7,9;87503.09
0,1,6,8,0;91965.815
0,1,6,8,1;95074.245
0,1,6,8,2;88114.235
0,1,6,8,3;88114.235
0,1,6,8,4;88114.235
0,1,6,8,5;88500.235
0,1,6,8,6;94452.55
0,1,6,8,7;88114.235
0,1,6,8,8;93101.55
0,1,6,8,9;88114.235
0,1,6,9,0;91354.67
0,1,6,9,1;93691.1
0,1,6,9,2;87503.09
0,1,6,9,3;87503.09
0,1,6,9,4;87503.09
0,1,6,9,5;87503.09
0,1,6,9,6;93841.405
0,1,6,9,7;87503.09
0,1,6,9,8;88114.235
0,1,6,9,9;92779.905
0,1,7,0,0;115464.215
0,1,7,0,1;93169.34
0,1,7,0,2;91354.67
0,1,7,0,3;91354.67
0,1,7,0,4;91354.67
0,1,7,0,5;91354.67
0,1,7,0,6;91354.67
0,1,7,0,7;92933.645
0,1,7,0,8;91965.815
0,1,7,0,9;91354.67
0,1,7,1,0;93962.955
0,1,7,1,1;119418.445
0,1,7,1,2;94870.715
0,1,7,1,3;94870.715
0,1,7,1,4;94484.715
0,1,7,1,5;94870.715
0,1,7,1,6;94484.715
0,1,7,1,7;90398.72
0,1,7,1,8;95481.86
0,1,7,1,9;94484.715
0,1,7,2,0;91354.67
0,1,7,2,1;91354.67
0,1,7,2,2;92779.905
0,1,7,2,3;87503.09
0,1,7,2,4;87503.09
0,1,7,2,5;87503.09
0,1,7,2,6;87503.09
0,1,7,2,7;93455.405
0,1,7,2,8;88114.235
0,1,7,2,9;87503.09
0,1,7,3,0;91354.67
0,1,7,3,1;93691.1
0,1,7,3,2;87503.09
0,1,7,3,3;92779.905
0,1,7,3,4;87503.09
0,1,7,3,5;87503.09
0,1,7,3,6;87503.09
0,1,7,3,7;93455.405
0,1,7,3,8;88114.235
0,1,7,3,9;87503.09
0,1,7,4,0;91354.67
0,1,7,4,1;93691.1
0,1,7,4,2;87503.09
0,1,7,4,3;87503.09
0,1,7,4,4;92779.905
0,1,7,4,5;87503.09
0,1,7,4,6;87503.09
0,1,7,4,7;93455.405
0,1,7,4,8;88114.235
0,1,7,4,9;87503.09
0,1,7,5,0;92962.895
0,1,7,5,1;95685.325
0,1,7,5,2;89111.315
0,1,7,5,3;89111.315
0,1,7,5,4;89111.315
0,1,7,5,5;94388.13
0,1,7,5,6;89111.315
0,1,7,5,7;95063.63
0,1,7,5,8;90108.46
0,1,7,5,9;89111.315
0,1,7,6,0;91354.67
0,1,7,6,1;93691.1
0,1,7,6,2;87503.09
0,1,7,6,3;87503.09
0,1,7,6,4;87503.09
0,1,7,6,5;87503.09
0,1,7,6,6;92779.905
0,1,7,6,7;93455.405
0,1,7,6,8;88500.235
0,1,7,6,9;87889.09
0,1,7,7,0;93727.26
0,1,7,7,1;90398.72
0,1,7,7,2;94249.02
0,1,7,7,3;94249.02
0,1,7,7,4;94249.02
0,1,7,7,5;94249.02
0,1,7,7,6;94249.02
0,1,7,7,7;119289.955
0,1,7,7,8;94860.165
0,1,7,7,9;94249.02
0,1,7,8,0;91965.815
0,1,7,8,1;95074.245
0,1,7,8,2;88114.235
0,1,7,8,3;88114.235
0,1,7,8,4;88114.235
0,1,7,8,5;88500.235
0,1,7,8,6;88500.235
0,1,7,8,7;94066.55
0,1,7,8,8;94066.55
0,1,7,8,9;88114.235
0,1,7,9,0;91354.67
0,1,7,9,1;93691.1
0,1,7,9,2;87503.09
0,1,7,9,3;87503.09
0,1,7,9,4;87503.09
0,1,7,9,5;87503.09
0,1,7,9,6;87889.09
0,1,7,9,7;93455.405
0,1,7,9,8;88114.235
0,1,7,9,9;92779.905
0,1,8,0,0;117072.44
0,1,8,0,1;117072.44
0,1,8,0,2;92962.895
0,1,8,0,3;92962.895
0,1,8,0,4;92962.895
0,1,8,0,5;92962.895
0,1,8,0,6;92962.895
0,1,8,0,7;92962.895
0,1,8,0,8;94831.37
0,1,8,0,9;92962.895
0,1,8,1,0;95571.18
0,1,8,1,1;121026.67
0,1,8,1,2;96478.94
0,1,8,1,3;96478.94
0,1,8,1,4;96092.94
0,1,8,1,5;98408.81
0,1,8,1,6;96092.94
0,1,8,1,7;96092.94
0,1,8,1,8;92682.445
0,1,8,1,9;96092.94
0,1,8,2,0;92962.895
0,1,8,2,1;95685.325
0,1,8,2,2;94388.13
0,1,8,2,3;94388.13
0,1,8,2,4;89111.315
0,1,8,2,5;89111.315
0,1,8,2,6;89111.315
0,1,8,2,7;89111.315
0,1,8,2,8;95353.13
0,1,8,2,9;89111.315
0,1,8,3,0;92962.895
0,1,8,3,1;95299.325
0,1,8,3,2;89111.315
0,1,8,3,3;94388.13
0,1,8,3,4;89111.315
0,1,8,3,5;89111.315
0,1,8,3,6;89111.315
0,1,8,3,7;89111.315
0,1,8,3,8;95353.13
0,1,8,3,9;89111.315
0,1,8,4,0;92962.895
0,1,8,4,1;95299.325
0,1,8,4,2;89111.315
0,1,8,4,3;89111.315
0,1,8,4,4;94388.13
0,1,8,4,5;89111.315
0,1,8,4,6;89111.315
0,1,8,4,7;89111.315
0,1,8,4,8;95353.13
0,1,8,4,9;89111.315
0,1,8,5,0;94571.12
0,1,8,5,1;99223.42
0,1,8,5,2;90719.54
0,1,8,5,3;90719.54
0,1,8,5,4;90719.54
0,1,8,5,5;97282.935
0,1,8,5,6;90719.54
0,1,8,5,7;90719.54
0,1,8,5,8;97347.355
0,1,8,5,9;90719.54
0,1,8,6,0;92962.895
0,1,8,6,1;95299.325
